doc,summarizer,random_score
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,T5,-1.7496742407782993
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,Unified-ext-abs,0.461555661665921
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,abssentrw,-0.4962428382228638
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,neusum,0.6384345639378455
dm-test-632cfdb03aacd90a34a470f6a70b47eee62ec5f0,PG,-1.8412660720698808
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BART,-1.2450403938020738
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,BanditSum,-0.5340958390673516
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Bottom-Up,0.5343409941664885
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Closed book decoder,1.249040299172337
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,GPT-2 (zero shot),0.05676723891672626
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Improve-abs,0.7366112917362082
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,LEAD-3,0.24237574402835135
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,ROUGESal,-0.4326390936666309
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Multi-task (Ent + QG),-1.1755327736879555
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Pegasus,1.238652452253339
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Pegasus (dynamic mix),1.2548392477421968
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,RNES,0.3372787195883738
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,T5,0.28459962520071436
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,Unified-ext-abs,0.5805958635275048
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,abssentrw,-1.0760762064479268
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,neusum,-0.9754165440946956
dm-test-6372eff07fd3d6f578f90d6115e01747edccc095,PG,1.5692917469061671
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BART,1.0634368173303779
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,BanditSum,0.014030801717584567
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Bottom-Up,-0.18014077807964296
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Closed book decoder,-0.8288970476945685
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,GPT-2 (zero shot),-1.4429590100901097
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Improve-abs,-0.79655734336744
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,LEAD-3,0.9805922377717442
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,ROUGESal,-2.2986457151510313
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Multi-task (Ent + QG),0.07779876048349804
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Pegasus,-1.190796336761658
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Pegasus (dynamic mix),0.7710721011993893
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,RNES,-0.7370222861142778
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,T5,-0.042887277073003556
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,Unified-ext-abs,0.759790989268605
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,abssentrw,-0.2660009143547028
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,neusum,0.08356048305475197
dm-test-6721edf88c95f480a4db2c63649dbb03736aeadf,PG,-0.9339389467145958
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BART,0.1782524393128577
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,BanditSum,-0.35166995388045064
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Bottom-Up,-0.923076909953809
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Closed book decoder,0.30824087288481555
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,GPT-2 (zero shot),-0.1797655080921076
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Improve-abs,-1.1198102420740976
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,LEAD-3,-1.5939441055990755
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,ROUGESal,0.0010422318716242157
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Multi-task (Ent + QG),-0.8371034143992919
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Pegasus,1.322958840505628
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Pegasus (dynamic mix),-0.2618757417792001
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,RNES,0.2644124593420504
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,T5,-0.24860594049407794
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,Unified-ext-abs,-0.5464784732293394
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,abssentrw,-0.09580682587543529
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,neusum,-1.1303685042818903
dm-test-6c1341bedf92a304318545fbf1aad88651de7909,PG,-0.46471937243440925
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BART,1.4565240966413062
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,BanditSum,0.42962666113172027
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Bottom-Up,0.7137053811867691
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Closed book decoder,0.12875132124907265
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,GPT-2 (zero shot),-0.4687012570262828
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Improve-abs,1.0783958448871318
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,LEAD-3,0.9194084320383099
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,ROUGESal,0.6773408700727228
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Multi-task (Ent + QG),-0.11710889346145366
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Pegasus,0.20185331019413277
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Pegasus (dynamic mix),-0.028186399201833842
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,RNES,-0.38063508065779894
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,T5,1.1757175875274677
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,Unified-ext-abs,0.6323530930943858
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,abssentrw,-0.2923820138777548
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,neusum,0.5829702518406282
dm-test-6f027d030f9ca86446dc893f1d10ced4c9a3561f,PG,-1.1437665385515343
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BART,-1.275054206956389
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,BanditSum,0.20931309195366926
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Bottom-Up,-0.10830251328565933
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Closed book decoder,-0.2613521961263432
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,GPT-2 (zero shot),1.0095428941473157
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Improve-abs,-0.4337072804152535
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,LEAD-3,-1.1224773079605779
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,ROUGESal,0.3731995354416813
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Multi-task (Ent + QG),1.2908406671891652
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Pegasus,-2.2705856780480516
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Pegasus (dynamic mix),-1.1012561700991415
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,RNES,-1.0104652730028199
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,T5,-1.052510158195525
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,Unified-ext-abs,1.4921554125724823
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,abssentrw,-0.061018905896491143
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,neusum,-0.6119429957857859
dm-test-7cba80e83b222801fed8d6f96e8c0aa381c54b28,PG,-1.7911037568745183
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BART,0.579479078945216
dm-test-801763443e6c73e3857039f2223798b2b58bef19,BanditSum,-0.7867460741299782
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Bottom-Up,-0.6736702747984713
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Closed book decoder,0.3225585779171233
dm-test-801763443e6c73e3857039f2223798b2b58bef19,GPT-2 (zero shot),-0.13538617677712733
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Improve-abs,0.33056962734136913
dm-test-801763443e6c73e3857039f2223798b2b58bef19,LEAD-3,0.22726616295519217
dm-test-801763443e6c73e3857039f2223798b2b58bef19,ROUGESal,0.5488736119836182
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Multi-task (Ent + QG),2.3071386454972047
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Pegasus,-0.09944250334468756
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Pegasus (dynamic mix),0.5314581020027458
dm-test-801763443e6c73e3857039f2223798b2b58bef19,RNES,-1.5762558216126794
dm-test-801763443e6c73e3857039f2223798b2b58bef19,T5,-0.49154195134423273
dm-test-801763443e6c73e3857039f2223798b2b58bef19,Unified-ext-abs,-0.5225176924300363
dm-test-801763443e6c73e3857039f2223798b2b58bef19,abssentrw,-0.0442376575205929
dm-test-801763443e6c73e3857039f2223798b2b58bef19,neusum,-0.5212986933560162
dm-test-801763443e6c73e3857039f2223798b2b58bef19,PG,-0.2010183748389636
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BART,-1.3011969709939433
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,BanditSum,-1.2806013948221002
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Bottom-Up,0.27352160086912447
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Closed book decoder,0.1993270374698179
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,GPT-2 (zero shot),0.584088668240146
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Improve-abs,0.9490209961929067
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,LEAD-3,-2.4826259497907044
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,ROUGESal,0.1684921762965291
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Multi-task (Ent + QG),-0.6437315599776372
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Pegasus,-0.17996693190824067
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Pegasus (dynamic mix),0.15126957520993237
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,RNES,0.6066372367962055
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,T5,-0.7252428090497786
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,Unified-ext-abs,-1.0926803798833988
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,abssentrw,-0.3278804576102036
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,neusum,1.1615318988716052
dm-test-808a439a5d83fc47baaea934c8779a7ebc62470d,PG,1.097603383417591
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BART,0.46855585312693265
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,BanditSum,0.33105412900510317
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Bottom-Up,0.4024567628482695
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Closed book decoder,0.05881669919110378
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,GPT-2 (zero shot),-0.9434176725495781
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Improve-abs,-0.2333949680240197
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,LEAD-3,0.12440868599584132
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,ROUGESal,-1.0274244737109257
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Multi-task (Ent + QG),-0.4392355753270337
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Pegasus,0.42874713078052795
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Pegasus (dynamic mix),0.7629532382227502
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,RNES,-0.06543716711779439
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,T5,1.5048401788636165
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,Unified-ext-abs,0.09099137891293671
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,abssentrw,1.1491438574955704
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,neusum,0.9633386993624777
dm-test-81bd721b16cad47dfd8d24baca5b30b006291db2,PG,-1.580713056864228
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,BART,0.9255797447592815
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,BanditSum,0.7155051703552773
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Bottom-Up,1.64426990851411
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Closed book decoder,0.9331516614980772
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,GPT-2 (zero shot),-0.5855258591355419
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Improve-abs,0.5078515258851084
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,LEAD-3,0.4261968540052749
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,ROUGESal,0.03733915973324276
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Multi-task (Ent + QG),0.10514281514685854
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Pegasus,-0.6458797484829908
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Pegasus (dynamic mix),1.2191636268476809
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,RNES,-1.1280917156416437
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,T5,-0.09608950105263651
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,Unified-ext-abs,-0.18951324532321157
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,abssentrw,0.7982105745270289
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,neusum,0.76362871304249
dm-test-8764fb95bfad8ee849274873a92fb8d6b400eee2,PG,-0.32613699734378887
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BART,0.3282342255555422
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,BanditSum,0.02810543186836658
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Bottom-Up,-1.2058581268599693
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Closed book decoder,0.6360209286610009
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,GPT-2 (zero shot),0.37799736986556004
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Improve-abs,-1.7723225137629979
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,LEAD-3,-0.3623172615287697
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,ROUGESal,0.0792081960459787
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Multi-task (Ent + QG),0.6928941458130112
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Pegasus,0.49870535265320576
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Pegasus (dynamic mix),-1.3486399103756206
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,RNES,-0.10599941228735221
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,T5,-0.33110266379169134
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,Unified-ext-abs,-1.0797304379372439
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,abssentrw,-0.2537298323833451
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,neusum,0.4359019193691559
dm-test-8847383b72167c3f3dd2161b5b091b580c8f4da7,PG,-0.6912883226995643
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BART,-0.6078410326775378
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,BanditSum,-0.546480346084656
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Bottom-Up,-0.33731923819971854
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Closed book decoder,0.5220457280512782
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,GPT-2 (zero shot),-0.8138746154677462
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Improve-abs,-0.23683455341105875
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,LEAD-3,2.108805275526876
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,ROUGESal,-1.0788220654676637
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Multi-task (Ent + QG),-0.5256709940447201
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Pegasus,0.9578073845264963
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Pegasus (dynamic mix),1.0143947183933955
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,RNES,0.08578054837348412
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,T5,-0.1977162115903383
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,Unified-ext-abs,0.8470334243539919
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,abssentrw,-0.7782318485489769
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,neusum,1.3115897522432551
dm-test-8b51a10370a1219137e231192e65b9cd52238ea6,PG,0.0339991787255311
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BART,0.8272971893729896
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,BanditSum,0.06567795929814418
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Bottom-Up,-0.5553048522121078
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Closed book decoder,1.0541835012572058
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,GPT-2 (zero shot),2.1116978231082437
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Improve-abs,1.4074211267754457
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,LEAD-3,-0.7236337860518183
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,ROUGESal,-0.6142288561180211
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Multi-task (Ent + QG),-0.4983282956369742
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Pegasus,1.2941739482274037
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Pegasus (dynamic mix),-0.7863433280819355
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,RNES,1.3850940237014888
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,T5,-1.3750510751549707
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,Unified-ext-abs,-1.895203039060081
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,abssentrw,-0.34940139687070354
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,neusum,-0.93694505532075
dm-test-8b59fa7715418c4bcc0d50e3caeb239129de453e,PG,-1.030223782810973
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BART,0.7335749324982387
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,BanditSum,2.540627069606912
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Bottom-Up,1.0417103251194502
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Closed book decoder,-0.6713256620661632
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,GPT-2 (zero shot),-1.5163970940702196
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Improve-abs,-1.1773397232811051
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,LEAD-3,-0.20857843536117382
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,ROUGESal,-1.3582455673546538
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Multi-task (Ent + QG),-1.7773035017970054
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Pegasus,2.1569544902162137
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Pegasus (dynamic mix),0.10541795233857357
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,RNES,0.7702569317328821
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,T5,0.8820084089393561
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,Unified-ext-abs,0.5205930930345365
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,abssentrw,-0.6149162726702483
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,neusum,-0.4136235567690338
dm-test-8bc8f134bc3ceaeec0df8f29e96e13d319717ab8,PG,0.4689457468702419
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BART,-0.19944396313883975
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,BanditSum,0.8395799485605414
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Bottom-Up,2.0267378512727077
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Closed book decoder,-0.6650819799567064
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,GPT-2 (zero shot),-1.027900462600581
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Improve-abs,1.5696009427406912
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,LEAD-3,-0.6653502652969948
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,ROUGESal,-0.23521222593898644
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Multi-task (Ent + QG),0.06463616499189151
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Pegasus,0.15467039388723605
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Pegasus (dynamic mix),0.5704901235175632
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,RNES,-0.9595766322939377
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,T5,-0.451047550495397
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,Unified-ext-abs,0.42340774244970786
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,abssentrw,1.850027409495873
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,neusum,0.4946255928222482
dm-test-8e6c8aec6808f66ed0342e128a4e146f3ecd627d,PG,-0.5229964051945705
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BART,-1.3758057506091217
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,BanditSum,-0.8202341110678028
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Bottom-Up,0.2525851338192188
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Closed book decoder,1.4514588703072209
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,GPT-2 (zero shot),1.036863286634066
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Improve-abs,0.07312690150079636
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,LEAD-3,0.29451537463789335
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,ROUGESal,-0.794664045986558
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Multi-task (Ent + QG),-1.189364948355913
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Pegasus,-0.2937148976289683
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Pegasus (dynamic mix),-0.684532850184247
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,RNES,-0.7724777087105762
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,T5,-0.279517734525846
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,Unified-ext-abs,-0.49603255739083785
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,abssentrw,0.3633827918646316
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,neusum,0.36556185526875645
dm-test-97bbda7ec22a736cd174b51513c72a6372d13d35,PG,-0.06213424114630348
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BART,2.378516058462522
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,BanditSum,1.3352378862583056
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Bottom-Up,-2.269953153577067
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Closed book decoder,1.1377054363651742
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,GPT-2 (zero shot),-0.610126465285338
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Improve-abs,-1.3985663137219257
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,LEAD-3,0.24422636223651464
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,ROUGESal,0.6030257374239016
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Multi-task (Ent + QG),-0.14004654981203538
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Pegasus,0.3919168600491567
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Pegasus (dynamic mix),-1.5347711493847502
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,RNES,-0.24876261805009994
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,T5,0.2022861119246476
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,Unified-ext-abs,0.04759116653134245
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,abssentrw,-0.2952491537353048
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,neusum,-0.24229160136742095
dm-test-998cb27197db1fd299aff3322ac041ba4bf1148f,PG,0.35454855218729653
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BART,-0.9309407639775573
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,BanditSum,-0.23568763329599776
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Bottom-Up,-0.253288417203351
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Closed book decoder,0.7327987726465163
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,GPT-2 (zero shot),0.16023011224360598
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Improve-abs,1.232699523570685
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,LEAD-3,-1.0331519047986752
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,ROUGESal,-0.3421674481317311
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Multi-task (Ent + QG),-1.358540115277611
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Pegasus,0.6407938387769084
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Pegasus (dynamic mix),-1.4898108612168175
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,RNES,-0.41714356494854576
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,T5,-1.3876120990513852
dm-test-9afda3cde191a883d8c166ceb5765eb53205d8f4,Unified-ext-abs,0.35194597968217894
